Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
7973,2020-02-13,witch,95,village,arson,unknown,dusk,cloak,2020,February,Thursday,very long
3418,2020-09-30,skeleton,85,mountain,nightly disturbance,brute force,night,bones,2020,September,Wednesday,long
6476,2022-03-02,witch,35,village,arson,axe,day,cloak,2022,March,Wednesday,medium
4357,2020-01-01,ghost,55,castle,nightly disturbance,knife,night,potions,2020,January,Wednesday,medium
881,2022-07-20,zombie,52,forest,kidnapping,axe,dusk,teeth,2022,July,Wednesday,medium
1269,2023-03-01,werewolf,14,forest,assault,brute force,night,fur,2023,March,Wednesday,short
8971,2023-01-19,zombie,50,swamp,kidnapping,unknown,night,potions,2023,January,Thursday,medium
5911,2021-08-07,vampire,77,castle,assault,unknown,night,teeth,2021,August,Saturday,long
5762,2023-08-16,ghost,43,castle,nightly disturbance,knife,night,cloak,2023,August,Wednesday,medium
8183,2021-12-27,zombie,80,swamp,kidnapping,knife,day,fur,2021,December,Monday,long
2122,2022-01-20,vampire,3,village,assault,knife,dawn,cloak,2022,January,Thursday,short
5178,2021-03-06,witch,23,village,arson,axe,night,cloak,2021,March,Saturday,short
253,2020-07-18,skeleton,76,mountain,nightly disturbance,pistol,night,bones,2020,July,Saturday,long
6627,2022-11-15,vampire,92,castle,nightly disturbance,unknown,night,blood,2022,November,Tuesday,very long
1354,2022-09-17,ghost,26,village,nightly disturbance,unknown,night,potions,2022,September,Saturday,short
7088,2021-03-12,vampire,24,castle,assault,knife,night,blood,2021,March,Friday,short
2135,2022-02-04,ghost,82,village,vandalism,knife,night,potions,2022,February,Friday,long
1585,2019-11-18,witch,76,village,arson,unknown,dusk,cloak,2019,November,Monday,long
1745,2020-06-24,witch,31,village,assault,unknown,dawn,potions,2020,June,Wednesday,medium
8470,2020-12-20,ghost,50,forest,arson,knife,night,cloak,2020,December,Sunday,medium
7010,2020-02-02,vampire,78,castle,assault,pistol,night,teeth,2020,February,Sunday,long
4440,2023-03-05,witch,33,swamp,arson,unknown,day,cloak,2023,March,Sunday,medium
2448,2020-09-22,zombie,36,forest,murder,unknown,dusk,potions,2020,September,Tuesday,medium
3077,2023-08-09,witch,30,mountain,arson,unknown,night,bones,2023,August,Wednesday,short
5561,2024-03-17,zombie,95,swamp,assault,pistol,night,potions,2024,March,Sunday,very long
3742,2023-12-08,zombie,60,forest,murder,knife,dusk,potions,2023,December,Friday,medium
8275,2020-09-10,witch,54,forest,arson,brute force,dusk,fur,2020,September,Thursday,medium
5385,2023-12-07,ghost,81,village,theft,knife,night,cloak,2023,December,Thursday,long
9906,2023-06-17,ghost,62,castle,nightly disturbance,knife,night,cloak,2023,June,Saturday,long
454,2024-01-16,skeleton,97,mountain,nightly disturbance,knife,night,bones,2024,January,Tuesday,very long
7971,2021-11-06,zombie,87,swamp,assault,knife,day,bones,2021,November,Saturday,long
8817,2021-12-13,ghost,21,castle,theft,unknown,night,cloak,2021,December,Monday,short
7905,2022-03-08,skeleton,15,swamp,arson,knife,day,bones,2022,March,Tuesday,short
1788,2023-09-03,zombie,68,swamp,kidnapping,unknown,day,bones,2023,September,Sunday,long
6878,2023-01-02,ghost,91,village,arson,knife,night,potions,2023,January,Monday,very long
4751,2022-09-11,werewolf,81,swamp,kidnapping,pistol,night,teeth,2022,September,Sunday,long
3908,2020-04-07,witch,33,village,kidnapping,unknown,night,potions,2020,April,Tuesday,medium
1672,2020-12-14,werewolf,17,forest,assault,knife,night,teeth,2020,December,Monday,short
3222,2021-03-09,vampire,24,castle,nightly disturbance,pistol,night,cloak,2021,March,Tuesday,short
691,2021-12-14,ghost,63,castle,nightly disturbance,knife,night,potions,2021,December,Tuesday,long
4212,2019-12-15,witch,17,village,arson,unknown,night,cloak,2019,December,Sunday,short
4523,2022-08-08,witch,59,village,arson,knife,day,potions,2022,August,Monday,medium
469,2020-03-18,zombie,24,mountain,assault,pistol,day,blood,2020,March,Wednesday,short
5824,2023-02-05,ghost,39,castle,nightly disturbance,knife,night,potions,2023,February,Sunday,medium
7595,2024-04-24,ghost,56,castle,theft,unknown,dusk,cloak,2024,April,Wednesday,medium
4548,2024-08-20,werewolf,24,mountain,kidnapping,knife,night,fur,2024,August,Tuesday,short
9806,2021-05-19,ghost,70,castle,arson,unknown,dusk,potions,2021,May,Wednesday,long
323,2021-10-24,vampire,51,castle,assault,axe,night,blood,2021,October,Sunday,medium
1157,2024-09-11,witch,96,swamp,arson,brute force,day,potions,2024,September,Wednesday,very long
5144,2024-03-18,zombie,84,swamp,assault,pistol,night,blood,2024,March,Monday,long
1408,2023-10-13,werewolf,78,forest,assault,brute force,night,potions,2023,October,Friday,long
6690,2024-02-29,skeleton,82,castle,nightly disturbance,brute force,night,bones,2024,February,Thursday,long
1517,2024-08-23,witch,58,village,kidnapping,unknown,dusk,bones,2024,August,Friday,medium
6474,2023-07-27,witch,21,swamp,arson,unknown,day,cloak,2023,July,Thursday,short
381,2021-04-25,zombie,23,swamp,kidnapping,pistol,day,potions,2021,April,Sunday,short
417,2020-11-13,vampire,11,mountain,nightly disturbance,knife,night,teeth,2020,November,Friday,short
1677,2021-11-17,witch,23,swamp,kidnapping,axe,night,potions,2021,November,Wednesday,short
3185,2021-06-10,ghost,60,castle,vandalism,unknown,night,potions,2021,June,Thursday,medium
1639,2021-10-20,skeleton,7,forest,assault,pistol,day,bones,2021,October,Wednesday,short
5668,2019-12-28,zombie,74,swamp,assault,unknown,dusk,potions,2019,December,Saturday,long
8619,2020-06-28,vampire,16,castle,assault,knife,dusk,cloak,2020,June,Sunday,short
5862,2023-07-01,witch,88,village,arson,unknown,day,cloak,2023,July,Saturday,long
5360,2022-07-07,ghost,66,castle,arson,knife,night,cloak,2022,July,Thursday,long
7157,2023-08-31,zombie,5,village,assault,brute force,night,potions,2023,August,Thursday,short
8987,2021-02-17,skeleton,10,mountain,assault,unknown,day,bones,2021,February,Wednesday,short
7561,2023-04-07,witch,45,village,arson,axe,dawn,potions,2023,April,Friday,medium
9712,2023-06-26,zombie,11,swamp,assault,axe,dusk,teeth,2023,June,Monday,short
9309,2021-10-12,zombie,50,forest,vandalism,unknown,night,potions,2021,October,Tuesday,medium
1691,2024-05-03,skeleton,52,forest,assault,knife,day,bones,2024,May,Friday,medium
2386,2023-05-01,zombie,1,village,murder,knife,dusk,potions,2023,May,Monday,short
8554,2021-05-16,witch,7,village,arson,knife,night,cloak,2021,May,Sunday,short
279,2021-03-20,vampire,55,forest,nightly disturbance,brute force,night,teeth,2021,March,Saturday,medium
2501,2022-11-26,werewolf,68,forest,nightly disturbance,brute force,night,teeth,2022,November,Saturday,long
5546,2022-12-12,zombie,40,swamp,kidnapping,axe,day,teeth,2022,December,Monday,medium
4818,2022-10-06,werewolf,29,forest,assault,axe,night,blood,2022,October,Thursday,short
2132,2023-01-21,zombie,81,swamp,kidnapping,unknown,day,blood,2023,January,Saturday,long
7573,2024-08-13,werewolf,43,mountain,nightly disturbance,knife,night,fur,2024,August,Tuesday,medium
4459,2021-05-19,vampire,85,mountain,assault,knife,night,cloak,2021,May,Wednesday,long
8219,2023-03-11,ghost,87,mountain,vandalism,unknown,dusk,cloak,2023,March,Saturday,long
8748,2021-06-17,witch,32,swamp,arson,knife,dawn,bones,2021,June,Thursday,medium
8323,2021-10-11,zombie,75,village,murder,knife,dusk,teeth,2021,October,Monday,long
2445,2021-06-04,werewolf,73,forest,assault,axe,night,teeth,2021,June,Friday,long
8861,2024-10-10,vampire,93,forest,murder,unknown,night,blood,2024,October,Thursday,very long
2263,2020-09-02,witch,34,village,arson,unknown,dusk,bones,2020,September,Wednesday,medium
3806,2020-06-05,skeleton,6,mountain,assault,axe,day,bones,2020,June,Friday,short
9889,2023-08-26,witch,33,swamp,arson,unknown,dawn,bones,2023,August,Saturday,medium
10090,2023-03-04,ghost,83,forest,nightly disturbance,knife,night,cloak,2023,March,Saturday,long
10066,2023-06-25,werewolf,18,forest,assault,axe,dawn,potions,2023,June,Sunday,short
7394,2021-04-16,witch,63,swamp,assault,unknown,dawn,teeth,2021,April,Friday,long
1398,2020-06-18,zombie,18,swamp,kidnapping,knife,night,potions,2020,June,Thursday,short
3135,2020-03-05,zombie,52,forest,vandalism,pistol,day,potions,2020,March,Thursday,medium
3961,2021-11-06,vampire,13,castle,theft,brute force,night,teeth,2021,November,Saturday,short
6754,2024-01-25,werewolf,59,mountain,assault,axe,night,blood,2024,January,Thursday,medium
3229,2020-02-14,werewolf,59,forest,assault,axe,night,bones,2020,February,Friday,medium
1963,2020-02-29,ghost,99,castle,vandalism,unknown,dawn,potions,2020,February,Saturday,very long
7789,2022-10-27,witch,83,mountain,arson,knife,day,potions,2022,October,Thursday,long
4943,2020-12-23,ghost,77,village,theft,brute force,dusk,potions,2020,December,Wednesday,long
4829,2020-02-20,ghost,86,castle,nightly disturbance,unknown,night,potions,2020,February,Thursday,long
1512,2020-04-11,werewolf,73,forest,vandalism,axe,night,blood,2020,April,Saturday,long
1979,2021-06-10,witch,57,forest,kidnapping,unknown,night,cloak,2021,June,Thursday,medium
9263,2022-06-09,ghost,57,village,vandalism,unknown,night,potions,2022,June,Thursday,medium
9843,2023-11-28,vampire,86,castle,assault,axe,dusk,teeth,2023,November,Tuesday,long
7403,2021-09-25,skeleton,74,mountain,vandalism,knife,dusk,cloak,2021,September,Saturday,long
8026,2024-03-31,ghost,22,village,arson,unknown,dawn,cloak,2024,March,Sunday,short
3049,2020-08-30,werewolf,81,forest,assault,axe,dusk,fur,2020,August,Sunday,long
6815,2021-01-02,witch,42,swamp,kidnapping,knife,dusk,bones,2021,January,Saturday,medium
521,2020-01-28,vampire,75,castle,nightly disturbance,brute force,night,cloak,2020,January,Tuesday,long
3974,2022-03-30,vampire,20,castle,nightly disturbance,unknown,night,blood,2022,March,Wednesday,short
3057,2022-01-11,zombie,58,swamp,murder,pistol,night,bones,2022,January,Tuesday,medium
1213,2023-03-31,ghost,79,castle,theft,unknown,night,cloak,2023,March,Friday,long
5076,2024-05-20,zombie,33,swamp,kidnapping,pistol,dawn,potions,2024,May,Monday,medium
9882,2024-03-14,vampire,25,castle,nightly disturbance,unknown,night,blood,2024,March,Thursday,short
930,2022-11-07,vampire,83,castle,nightly disturbance,pistol,night,cloak,2022,November,Monday,long
4696,2020-06-16,witch,47,village,arson,unknown,dawn,potions,2020,June,Tuesday,medium
5386,2020-03-31,werewolf,98,forest,nightly disturbance,brute force,night,teeth,2020,March,Tuesday,very long
1088,2022-05-04,werewolf,82,mountain,assault,knife,dusk,fur,2022,May,Wednesday,long
6837,2023-01-03,witch,4,swamp,arson,knife,dusk,cloak,2023,January,Tuesday,short
9505,2024-06-04,werewolf,38,mountain,assault,unknown,dusk,bones,2024,June,Tuesday,medium
1690,2021-09-22,witch,9,swamp,arson,axe,dusk,potions,2021,September,Wednesday,short
482,2023-06-30,witch,71,village,arson,brute force,day,bones,2023,June,Friday,long
9278,2022-06-09,ghost,36,castle,nightly disturbance,pistol,night,cloak,2022,June,Thursday,medium
8929,2024-06-04,skeleton,11,mountain,arson,unknown,dawn,bones,2024,June,Tuesday,short
5818,2021-04-13,vampire,72,castle,murder,axe,dusk,blood,2021,April,Tuesday,long
6361,2020-12-04,vampire,7,castle,theft,unknown,dawn,blood,2020,December,Friday,short
2506,2020-06-13,werewolf,9,mountain,assault,pistol,night,teeth,2020,June,Saturday,short
5551,2021-05-17,zombie,12,swamp,kidnapping,unknown,dusk,bones,2021,May,Monday,short
3954,2023-10-26,ghost,95,castle,arson,pistol,night,cloak,2023,October,Thursday,very long
2163,2021-07-26,zombie,19,mountain,murder,unknown,dawn,fur,2021,July,Monday,short
5511,2022-08-23,zombie,27,village,kidnapping,unknown,night,potions,2022,August,Tuesday,short
5435,2023-03-12,witch,37,swamp,arson,unknown,night,bones,2023,March,Sunday,medium
9075,2023-09-02,zombie,36,village,kidnapping,axe,dusk,bones,2023,September,Saturday,medium
4064,2023-12-13,skeleton,20,castle,assault,unknown,night,bones,2023,December,Wednesday,short
3521,2023-11-22,ghost,72,castle,vandalism,unknown,night,potions,2023,November,Wednesday,long
2483,2021-06-08,vampire,95,castle,assault,knife,night,teeth,2021,June,Tuesday,very long
2492,2022-05-05,ghost,27,village,vandalism,unknown,dawn,potions,2022,May,Thursday,short
8785,2022-05-16,werewolf,45,forest,nightly disturbance,unknown,night,fur,2022,May,Monday,medium
1384,2023-05-12,zombie,18,village,kidnapping,axe,dawn,teeth,2023,May,Friday,short
6757,2020-01-31,zombie,94,swamp,kidnapping,unknown,dusk,bones,2020,January,Friday,very long
7529,2022-08-24,ghost,78,forest,nightly disturbance,pistol,night,cloak,2022,August,Wednesday,long
10075,2022-06-30,zombie,49,forest,kidnapping,pistol,night,bones,2022,June,Thursday,medium
1923,2024-09-30,vampire,64,forest,assault,brute force,dawn,blood,2024,September,Monday,long
4918,2024-02-03,zombie,21,swamp,murder,knife,night,bones,2024,February,Saturday,short
4757,2022-01-07,skeleton,57,mountain,vandalism,unknown,day,bones,2022,January,Friday,medium
7963,2022-11-28,witch,43,village,theft,brute force,dusk,cloak,2022,November,Monday,medium
1813,2024-03-28,skeleton,19,castle,arson,axe,day,cloak,2024,March,Thursday,short
2906,2024-05-09,werewolf,86,village,assault,axe,dusk,potions,2024,May,Thursday,long
6281,2022-05-04,werewolf,77,mountain,vandalism,knife,night,fur,2022,May,Wednesday,long
5265,2020-08-04,skeleton,13,castle,nightly disturbance,brute force,night,bones,2020,August,Tuesday,short
2272,2022-08-28,werewolf,56,mountain,assault,knife,night,fur,2022,August,Sunday,medium
1760,2023-08-03,skeleton,36,castle,vandalism,pistol,day,cloak,2023,August,Thursday,medium
1030,2024-03-03,werewolf,70,mountain,assault,unknown,night,teeth,2024,March,Sunday,long
713,2022-04-22,skeleton,42,castle,nightly disturbance,unknown,night,bones,2022,April,Friday,medium
4338,2020-08-04,skeleton,53,castle,arson,axe,dawn,bones,2020,August,Tuesday,medium
5635,2021-05-03,werewolf,31,forest,assault,axe,night,blood,2021,May,Monday,medium
7237,2023-09-07,skeleton,45,castle,arson,unknown,dusk,bones,2023,September,Thursday,medium
8261,2021-01-11,zombie,4,swamp,kidnapping,pistol,night,potions,2021,January,Monday,short
917,2024-02-04,vampire,41,castle,assault,brute force,night,blood,2024,February,Sunday,medium
5245,2020-08-27,vampire,31,castle,murder,axe,dusk,blood,2020,August,Thursday,medium
3109,2020-08-27,werewolf,77,forest,assault,axe,dawn,teeth,2020,August,Thursday,long
9459,2021-01-04,ghost,85,castle,theft,brute force,night,potions,2021,January,Monday,long
602,2020-12-11,skeleton,58,castle,arson,pistol,day,bones,2020,December,Friday,medium
5358,2020-05-24,ghost,31,village,nightly disturbance,unknown,night,cloak,2020,May,Sunday,medium
447,2022-01-17,werewolf,48,mountain,assault,knife,night,bones,2022,January,Monday,medium
7681,2023-04-06,skeleton,21,castle,nightly disturbance,knife,night,bones,2023,April,Thursday,short
4133,2022-11-02,ghost,76,village,nightly disturbance,axe,night,potions,2022,November,Wednesday,long
6196,2023-08-31,zombie,58,swamp,murder,knife,night,potions,2023,August,Thursday,medium
11,2023-08-15,skeleton,82,mountain,vandalism,unknown,dusk,bones,2023,August,Tuesday,long
3815,2024-05-25,witch,55,village,kidnapping,knife,dusk,potions,2024,May,Saturday,medium
9090,2024-07-20,werewolf,46,forest,assault,axe,dusk,teeth,2024,July,Saturday,medium
3747,2023-11-13,ghost,7,castle,nightly disturbance,unknown,night,cloak,2023,November,Monday,short
3819,2022-01-19,ghost,75,castle,nightly disturbance,axe,night,potions,2022,January,Wednesday,long
94,2024-07-03,vampire,3,mountain,assault,unknown,dawn,cloak,2024,July,Wednesday,short
9331,2021-03-01,vampire,34,castle,nightly disturbance,axe,night,blood,2021,March,Monday,medium
3989,2021-08-24,ghost,69,village,nightly disturbance,unknown,night,potions,2021,August,Tuesday,long
5845,2023-07-07,werewolf,86,forest,assault,brute force,dusk,bones,2023,July,Friday,long
4917,2022-11-22,zombie,82,mountain,assault,pistol,dawn,potions,2022,November,Tuesday,long
4849,2024-08-31,vampire,54,castle,theft,pistol,dusk,cloak,2024,August,Saturday,medium
4914,2024-03-06,zombie,36,mountain,kidnapping,unknown,dawn,bones,2024,March,Wednesday,medium
297,2024-08-24,zombie,67,forest,kidnapping,unknown,day,bones,2024,August,Saturday,long
7965,2020-07-06,skeleton,53,castle,vandalism,axe,dusk,bones,2020,July,Monday,medium
7478,2024-09-20,skeleton,85,castle,vandalism,pistol,night,bones,2024,September,Friday,long
5654,2022-09-19,skeleton,37,castle,nightly disturbance,brute force,night,bones,2022,September,Monday,medium
2918,2022-06-07,witch,39,swamp,theft,unknown,dusk,cloak,2022,June,Tuesday,medium
6520,2023-12-22,witch,70,village,arson,unknown,dawn,bones,2023,December,Friday,long
2570,2023-07-06,vampire,6,castle,murder,axe,night,blood,2023,July,Thursday,short
1785,2024-08-15,zombie,31,mountain,kidnapping,unknown,dusk,blood,2024,August,Thursday,medium
6869,2022-05-09,ghost,12,village,theft,knife,dusk,cloak,2022,May,Monday,short
1898,2020-08-28,skeleton,31,forest,vandalism,brute force,night,bones,2020,August,Friday,medium
2004,2024-07-25,ghost,62,castle,nightly disturbance,unknown,night,cloak,2024,July,Thursday,long
9827,2020-08-19,vampire,25,castle,nightly disturbance,knife,night,teeth,2020,August,Wednesday,short
9705,2020-05-16,witch,70,village,arson,axe,day,potions,2020,May,Saturday,long
2715,2022-05-08,vampire,35,castle,murder,knife,night,cloak,2022,May,Sunday,medium
9020,2021-07-21,werewolf,68,forest,assault,brute force,night,teeth,2021,July,Wednesday,long
3494,2022-11-03,zombie,66,village,murder,knife,night,blood,2022,November,Thursday,long
4587,2021-01-09,witch,12,forest,arson,unknown,dusk,potions,2021,January,Saturday,short
2204,2024-02-02,vampire,45,castle,nightly disturbance,knife,night,cloak,2024,February,Friday,medium
4496,2024-09-29,skeleton,19,mountain,nightly disturbance,pistol,night,bones,2024,September,Sunday,short
3898,2023-08-16,ghost,10,village,nightly disturbance,brute force,night,cloak,2023,August,Wednesday,short
7698,2022-01-16,werewolf,93,swamp,assault,pistol,night,fur,2022,January,Sunday,very long
