Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
3323,Zombie,No,36.0,F,189.0,11.0,7.0,cat hair,brain
3614,Skeleton,Yes,1277.0,F,186.0,30.0,4.0,silver,pesto pasta
696,Vampire,Yes,582.0,M,163.0,37.0,4.0,silver,brain
8270,Werewolf,Yes,101.0,M,188.0,68.0,6.0,hazelnut,humans
1209,Werewolf,Yes,73.0,M,186.0,58.0,9.0,hazelnut,lasagna
6995,Ghost,No,931.0,M,159.0,73.0,1.0,sunlight,pesto pasta
7552,Zombie,Yes,102.0,M,186.0,18.0,2.0,sunlight,rats
5637,Werewolf,Yes,77.0,F,189.0,48.0,5.0,hazelnut,humans
6858,Ghost,No,2980.0,F,189.0,62.0,1.0,garlic,brain
2800,Vampire,No,608.0,F,172.0,25.0,6.0,garlic,humans
2790,VAMPIRE,Yes,471.0,M,150.0,33.0,7.0,silver,lasagna
8369,Werewolf,Yes,153.0,F,158.0,93.0,3.0,hazelnut,humans
4868,Zombie,Yes,132.0,F,173.0,10.0,10.0,sunlight,rats
3325,Zombie,Yes,20.0,F,170.0,5.0,5.0,silver,brain
7384,Werewolf,No,117.0,F,196.0,95.0,4.0,silver,brain
7275,Vampire,No,551.0,M,155.0,27.0,1.0,silver,lasagna
414,Werewolf,Yes,196.0,M,197.0,57.0,9.0,hazelnut,rats
5195,Witch,Yes,246.0,F,153.0,15.0,3.0,hazelnut,pesto pasta
7239,skeleton,No,468.0,M,164.0,19.0,3.0,silver,brain
2297,Skeleton,Yes,986.0,F,177.0,24.0,1.0,hazelnut,lasagna
3424,Werewolf,Yes,167.0,F,157.0,98.0,7.0,cat hair,Lasagna
2776,Ghost,No,1826.0,M,172.0,57.0,1.0,sunlight,brain
10065,Zombie,Yes,111.0,F,182.0,17.0,3.0,sunlight,lasagna
3647,Ghost,No,1737.0,F,160.0,67.0,9.0,sunlight,rats
4389,Witch,No,469.0,F,185.0,24.0,4.0,hazelnut,pesto pasta
1814,Ghost,Yes,2874.0,F,189.0,45.0,3.0,pumpkin,lasagna
9820,Witch,No,520.0,M,151.0,22.0,9.0,garlic,brain
686,Skeleton,Yes,1118.0,M,164.0,1.0,2.0,silver,lasagna
5297,Vampire,Yes,487.0,M,170.0,34.0,4.0,garlic,lasagna
4196,Ghost,Yes,2724.0,M,157.0,32.0,1.0,sunlight,rats
1131,Zombie,Yes,82.0,M,185.0,11.0,2.0,garlic,humans
5448,Ghost,Yes,400.0,F,189.0,84.0,10.0,sunlight,humans
3176,Zombie,Yes,97.0,F,167.0,6.0,4.0,garlic,rats
8671,Vampire,Yes,385.0,F,164.0,47.0,7.0,garlic,lasagna
4126,Vampire,Yes,429.0,M,153.0,50.0,9.0,garlic,pesto pasta
8647,Skeleton,No,871.0,M,189.0,1.0,1.0,silver,pesto pasta
9389,Witch,No,426.0,F,152.0,25.0,7.0,pumpkin,rats
174,Zombie,Yes,79.0,M,170.0,18.0,6.0,sunlight,pesto pasta
5407,Skeleton,Yes,658.0,M,168.0,11.0,5.0,silver,pesto pasta
8435,Witch,Yes,1.0,M,166.0,21.0,5.0,hazelnut,rats
4262,Werewolf,No,32.0,F,198.0,71.0,6.0,silver,pesto pasta
5565,Ghost,Yes,2863.0,F,169.0,34.0,10.0,pumpkin,lasagna
6754,Werewolf,Yes,43.0,M,174.0,93.0,6.0,cat hair,pesto pasta
3178,Werewolf,No,50.0,M,170.0,78.0,2.0,silver,rats
66,Skeleton,Yes,605.0,M,171.0,30.0,1.0,garlic,humans
7146,Werewolf,No,32.0,F,193.0,95.0,5.0,silver,brain
5885,Werewolf,No,15.0,M,174.0,65.0,6.0,silver,humans
5593,Werewolf,No,1.0,F,199.0,90.0,8.0,cat hair,rats
4818,Werewolf,Yes,123.0,F,183.0,62.0,6.0,hazelnut,
2262,Witch,Yes,660.0,F,190.0,22.0,1.0,hazelnut,humans
7554,Vampire,Yes,915.0,M,167.0,48.0,7.0,garlic,pesto pasta
4206,Werewolf,No,262.0,M,176.0,74.0,7.0,silver,humans
5319,Skeleton,Yes,1600.0,M,199.0,48.0,9.0,silver,humans
2089,Witch,No,170.0,F,191.0,28.0,3.0,hazelnut,pesto pasta
546,Werewolf,YES,181.0,M,185.0,88.0,1.0,silver,lasagna
2369,Skeleton,No,1098.0,F,184.0,31.0,6.0,hazelnut,lasagna
6227,Ghost,No,3266.0,F,155.0,100.0,2.0,sunlight,lasagna
1617,Vampire,Yes,343.0,M,174.0,35.0,8.0,sunlight,brain
8580,Werewolf,Yes,32.0,M,164.0,75.0,1.0,silver,brain
161,Werewolf,Yes,85.0,F,163.0,79.0,7.0,silver,pesto pasta
4861,Ghost,Yes,936.0,F,186.0,72.0,7.0,pumpkin,lasagna
9719,Ghost,Yes,825.0,M,186.0,14.0,1.0,sunlight,lasagna
4315,Witch,No,430.0,F,171.0,17.0,4.0,garlic,brain
8924,Zombie,Yes,160.0,F,182.0,9.0,4.0,cat hair,rats
3467,GHOST,Yes,2126.0,M,150.0,100.0,1.0,garlic,lasagna
5561,Zombie,Yes,89.0,M,199.0,16.0,6.0,cat hair,humans
6369,Ghost,Yes,3058.0,M,156.0,41.0,1.0,garlic,pesto pasta
8044,Werewolf,No,93.0,F,186.0,21.0,8.0,silver,pesto pasta
5797,Skeleton,Yes,1232.0,F,196.0,8.0,10.0,garlic,lasagna
1561,Witch,Yes,393.0,M,181.0,17.0,4.0,hazelnut,humans
8809,Zombie,No,92.0,F,197.0,17.0,4.0,garlic,rats
9880,Zombie,Yes,7.0,M,164.0,9.0,5.0,garlic,humans
733,Skeleton,No,1515.0,F,198.0,44.0,9.0,silver,brain
1520,Ghost,No,2489.0,M,198.0,77.0,8.0,pumpkin,pesto pasta
2683,werewolf,No,91.0,M,192.0,74.0,2.0,Hazelnut,humans
6507,Ghost,Yes,911.0,F,184.0,44.0,10.0,sunlight,pesto pasta
442,Skeleton,Yes,419.0,M,157.0,39.0,3.0,silver,pesto pasta
3956,Vampire,Yes,448.0,M,169.0,43.0,6.0,sunlight,pesto pasta
4060,Zombie,No,73.0,F,161.0,21.0,5.0,sunlight,brain
7649,Skeleton,Yes,1312.0,F,163.0,40.0,10.0,silver,lasagna
4176,Zombie,No,51.0,F,167.0,15.0,5.0,silver,brain
8831,Witch,No,542.0,F,171.0,12.0,6.0,garlic,Lasagna
7724,Skeleton,No,554.0,M,198.0,25.0,4.0,silver,brain
9178,Ghost,No,1183.0,F,156.0,35.0,9.0,hazelnut,pesto pasta
1051,Ghost,Yes,1490.0,M,156.0,33.0,9.0,garlic,pesto pasta
9730,Zombie,No,75.0,F,151.0,15.0,5.0,garlic,rats
6255,Ghost,No,2939.0,F,169.0,21.0,10.0,cat hair,brain
7768,Ghost,No,1292.0,F,157.0,83.0,10.0,sunlight,humans
8718,Ghost,Yes,1487.0,M,188.0,33.0,4.0,hazelnut,Rats
3304,Zombie,Yes,1.0,M,167.0,19.0,3.0,cat hair,lasagna
9305,Werewolf,No,195.0,F,175.0,45.0,6.0,silver,lasagna
8490,VAMPIRE,Yes,552.0,M,167.0,40.0,6.0,silver,humans
5499,Skeleton,No,1075.0,M,150.0,16.0,9.0,silver,pesto pasta
7376,Werewolf,No,58.0,M,197.0,95.0,,cat hair,rats
3562,Zombie,No,82.0,F,188.0,18.0,2.0,cat hair,rats
2829,Ghost,Yes,3183.0,M,184.0,25.0,1.0,sunlight,humans
761,Zombie,No,98.0,M,160.0,20.0,5.0,sunlight,pesto pasta
524,Skeleton,No,875.0,M,155.0,44.0,2.0,pumpkin,pesto pasta
8041,Witch,No,401.0,M,199.0,14.0,5.0,hazelnut,humans
8724,Ghost,Yes,1529.0,M,193.0,36.0,2.0,pumpkin,brain
8039,Zombie,No,89.0,F,197.0,14.0,10.0,cat hair,humans
9737,Vampire,No,227.0,F,199.0,44.0,9.0,garlic,pesto pasta
4012,Vampire,No,718.0,M,163.0,36.0,7.0,silver,brain
7756,Skeleton,No,1236.0,F,186.0,46.0,7.0,silver,lasagna
8943,Zombie,No,80.0,M,156.0,19.0,10.0,sunlight,lasagna
6763,Ghost,No,1.0,F,173.0,50.0,6.0,pumpkin,rats
6833,Ghost,No,3946.0,M,196.0,89.0,10.0,sunlight,brain
2588,Werewolf,No,54.0,M,190.0,55.0,1.0,silver,lasagna
7124,Vampire,Yes,429.0,F,182.0,45.0,6.0,sunlight,lasagna
2138,Zombie,Yes,31.0,M,197.0,13.0,4.0,cat hair,rats
4796,Skeleton,Yes,727.0,F,191.0,26.0,8.0,silver,rats
1303,Skeleton,No,979.0,M,159.0,13.0,3.0,cat hair,humans
3885,Skeleton,Yes,1704.0,F,175.0,38.0,4.0,silver,rats
4750,Witch,No,144.0,M,184.0,15.0,3.0,pumpkin,pesto pasta
7137,Werewolf,Yes,1.0,F,153.0,84.0,6.0,silver,rats
3898,Ghost,No,880.0,M,197.0,55.0,3.0,sunlight,lasagna
4070,Zombie,No,144.0,F,198.0,16.0,2.0,cat hair,pesto pasta
861,Skeleton,Yes,889.0,F,171.0,30.0,5.0,silver,brain
4477,Vampire,No,645.0,M,159.0,54.0,7.0,garlic,rats
1705,Skeleton,Yes,1173.0,M,192.0,48.0,4.0,pumpkin,rats
4909,Werewolf,Yes,109.0,F,169.0,60.0,3.0,silver,brain
2017,Witch,Yes,523.0,F,153.0,10.0,9.0,hazelnut,pesto pasta
245,Skeleton,Yes,1168.0,M,154.0,1.0,4.0,garlic,pesto pasta
7827,Ghost,No,1022.0,F,173.0,42.0,9.0,silver,rats
8462,Vampire,No,473.0,M,193.0,19.0,7.0,garlic,brain
1504,Witch,No,376.0,M,158.0,13.0,2.0,hazelnut,humans
1800,Zombie,Yes,104.0,M,163.0,16.0,9.0,sunlight,rats
2978,Ghost,No,433.0,M,162.0,46.0,9.0,sunlight,humans
3672,Werewolf,Yes,94.0,F,176.0,67.0,7.0,silver,humans
737,Skeleton,Yes,1551.0,F,150.0,46.0,1.0,hazelnut,rats
6266,vampire,No,379.0,F,152.0,44.0,7.0,silver,rats
7091,Ghost,Yes,2809.0,M,155.0,34.0,8.0,garlic,pesto pasta
3154,Werewolf,No,153.0,M,159.0,76.0,7.0,garlic,pesto pasta
3229,Werewolf,Yes,119.0,F,195.0,81.0,5.0,silver,brain
9674,Vampire,NO,801.0,M,172.0,40.0,6.0,garlic,brain
8817,Ghost,Yes,2100.0,M,154.0,55.0,10.0,sunlight,brain
4073,Vampire,Yes,714.0,F,181.0,37.0,7.0,garlic,lasagna
4032,Zombie,Yes,76.0,M,185.0,17.0,6.0,sunlight,lasagna
9598,Witch,Yes,607.0,F,178.0,14.0,3.0,pumpkin,rats
6642,Ghost,Yes,1622.0,F,152.0,45.0,8.0,pumpkin,lasagna
6235,Ghost,No,2962.0,M,194.0,50.0,7.0,hazelnut,humans
7056,Ghost,No,3150.0,F,176.0,32.0,3.0,pumpkin,rats
9619,Skeleton,Yes,621.0,M,174.0,45.0,8.0,silver,brain
933,Vampire,Yes,446.0,M,186.0,39.0,8.0,garlic,pesto pasta
6970,Witch,Yes,578.0,M,161.0,18.0,3.0,hazelnut,pesto pasta
6725,Skeleton,No,620.0,M,181.0,9.0,1.0,silver,humans
5741,Skeleton,Yes,311.0,M,171.0,30.0,9.0,garlic,rats
4857,Werewolf,No,108.0,M,187.0,84.0,6.0,silver,brain
1544,Ghost,Yes,1562.0,F,154.0,31.0,1.0,pumpkin,lasagna
5676,Werewolf,Yes,113.0,F,182.0,81.0,7.0,garlic,lasagna
9559,Zombie,Yes,46.0,F,166.0,12.0,5.0,sunlight,brain
6922,Witch,No,482.0,F,189.0,11.0,9.0,hazelnut,rats
6521,Vampire,No,389.0,M,157.0,31.0,2.0,garlic,Humans
1630,Witch,Yes,468.0,F,163.0,14.0,7.0,hazelnut,rats
5387,Vampire,No,390.0,M,174.0,47.0,7.0,sunlight,pesto pasta
2651,Zombie,No,165.0,M,159.0,13.0,1.0,garlic,pesto pasta
667,Zombie,No,58.0,F,159.0,20.0,5.0,garlic,lasagna
478,Ghost,Yes,1811.0,M,175.0,30.0,2.0,sunlight,pesto pasta
8757,Skeleton,Yes,1749.0,M,192.0,26.0,9.0,silver,humans
2933,Witch,No,507.0,M,178.0,13.0,4.0,silver,brain
742,Skeleton,Yes,765.0,F,196.0,47.0,6.0,silver,rats
4732,Skeleton,Yes,1014.0,M,166.0,26.0,2.0,garlic,rats
1980,Skeleton,Yes,1397.0,M,176.0,39.0,8.0,silver,pesto pasta
2698,Vampire,No,364.0,M,193.0,46.0,7.0,garlic,pesto pasta
9466,Witch,No,434.0,F,197.0,12.0,8.0,hazelnut,humans
3780,Skeleton,Yes,1528.0,M,151.0,34.0,5.0,hazelnut,pesto pasta
3345,Witch,No,316.0,F,182.0,13.0,4.0,pumpkin,brain
6841,Vampire,Yes,573.0,M,181.0,56.0,8.0,sunlight,pesto pasta
2460,Werewolf,No,160.0,M,194.0,56.0,7.0,silver,humans
9342,Ghost,No,1193.0,F,176.0,18.0,2.0,pumpkin,rats
8744,Witch,Yes,400.0,M,168.0,24.0,1.0,garlic,lasagna
9224,Skeleton,Yes,1228.0,M,155.0,11.0,9.0,garlic,lasagna
7640,Skeleton,Yes,757.0,F,198.0,31.0,10.0,silver,brain
4011,Skeleton,Yes,441.0,F,157.0,33.0,8.0,silver,pesto pasta
3639,Witch,No,542.0,M,160.0,15.0,3.0,hazelnut,brain
3860,Werewolf,Yes,33.0,F,169.0,55.0,4.0,hazelnut,rats
6198,Skeleton,Yes,1609.0,M,175.0,33.0,6.0,silver,brain
8243,Witch,Yes,148.0,M,195.0,21.0,3.0,pumpkin,humans
663,Vampire,Yes,534.0,M,159.0,33.0,7.0,silver,brain
2982,Zombie,Yes,85.0,M,170.0,17.0,2.0,silver,humans
6851,Vampire,Yes,557.0,M,188.0,48.0,6.0,silver,pesto pasta
2856,Skeleton,Yes,574.0,F,196.0,3.0,7.0,silver,brain
2352,Skeleton,No,1525.0,F,174.0,33.0,8.0,silver,lasagna
2018,Skeleton,Yes,2929.0,M,163.0,11.0,10.0,silver,pesto pasta
3329,Witch,Yes,195.0,F,187.0,19.0,9.0,hazelnut,brain
8862,Zombie,Yes,55.0,M,186.0,15.0,1.0,sunlight,lasagna
3050,Witch,Yes,315.0,F,169.0,20.0,3.0,garlic,humans
8468,Skeleton,No,1049.0,M,151.0,27.0,8.0,silver,pesto pasta
4792,Zombie,Yes,83.0,F,160.0,16.0,10.0,silver,lasagna
7889,Zombie,No,99.0,M,173.0,21.0,2.0,pumpkin,brain
6534,Zombie,Yes,1.0,M,199.0,1.0,1.0,cat hair,rats
1304,Vampire,Yes,286.0,M,192.0,37.0,6.0,garlic,lasagna
840,Ghost,No,2397.0,M,179.0,62.0,4.0,hazelnut,brain
7619,Skeleton,Yes,1271.0,F,174.0,21.0,9.0,silver,rats
1394,Vampire,No,815.0,M,199.0,29.0,6.0,sunlight,LASAGNA
1168,Ghost,No,108.0,M,174.0,55.0,6.0,garlic,pesto pasta
6597,Skeleton,No,296.0,F,171.0,4.0,5.0,pumpkin,brain
452,Vampire,No,688.0,M,172.0,33.0,7.0,garlic,pesto pasta
1942,Vampire,Yes,873.0,F,168.0,39.0,5.0,garlic,brain
140,Vampire,Yes,558.0,M,182.0,27.0,4.0,garlic,rats
8543,Witch,No,294.0,M,156.0,25.0,1.0,hazelnut,brain
5700,Vampire,Yes,368.0,M,198.0,37.0,8.0,sunlight,rats
9636,Werewolf,No,104.0,M,172.0,65.0,7.0,sunlight,rats
44,Witch,Yes,305.0,M,164.0,11.0,1.0,hazelnut,pesto pasta
817,Zombie,No,57.0,F,197.0,13.0,9.0,cat hair,lasagna
1918,Ghost,No,2010.0,M,161.0,58.0,1.0,sunlight,lasagna
8083,Witch,No,667.0,F,192.0,22.0,7.0,pumpkin,rats
7751,Witch,Yes,222.0,F,181.0,22.0,1.0,hazelnut,lasagna
9326,Zombie,Yes,86.0,M,192.0,13.0,7.0,cat hair,lasagna
3284,Ghost,Yes,1263.0,M,176.0,53.0,10.0,pumpkin,brain
9019,Ghost,No,2858.0,M,154.0,79.0,3.0,pumpkin,lasagna
5185,Ghost,No,2403.0,M,153.0,54.0,7.0,garlic,pesto pasta
2072,Zombie,Yes,85.0,F,151.0,7.0,4.0,cat hair,pesto pasta
8606,Witch,No,315.0,F,179.0,21.0,2.0,hazelnut,rats
773,Vampire,No,666.0,F,199.0,45.0,5.0,garlic,pesto pasta
1744,Skeleton,No,480.0,F,162.0,30.0,10.0,garlic,rats
957,Witch,Yes,323.0,F,190.0,13.0,4.0,hazelnut,brain
5775,Witch,Yes,555.0,M,192.0,23.0,2.0,hazelnut,brain
7565,Werewolf,Yes,201.0,M,166.0,30.0,6.0,silver,rats
3124,Witch,Yes,583.0,M,176.0,15.0,3.0,hazelnut,rats
5137,Zombie,Yes,60.0,M,178.0,14.0,2.0,cat hair,rats
2191,Werewolf,Yes,114.0,F,168.0,82.0,1.0,silver,brain
3812,Witch,No,284.0,M,186.0,21.0,3.0,pumpkin,lasagna
9784,Werewolf,Yes,84.0,F,154.0,100.0,6.0,silver,brain
824,Werewolf,Yes,200.0,M,174.0,53.0,3.0,cat hair,rats
6147,Ghost,No,1900.0,M,151.0,64.0,10.0,sunlight,rats
3362,Ghost,No,1110.0,M,166.0,50.0,10.0,sunlight,rats
3966,Werewolf,No,135.0,M,168.0,92.0,7.0,silver,rats
2945,Zombie,No,55.0,M,175.0,13.0,4.0,cat hair,humans
4347,Vampire,Yes,476.0,M,159.0,42.0,1.0,garlic,lasagna
1562,Werewolf,No,104.0,M,176.0,93.0,7.0,hazelnut,lasagna
2875,Werewolf,No,41.0,M,189.0,56.0,8.0,silver,lasagna
5631,Zombie,No,65.0,F,198.0,17.0,5.0,cat hair,rats
970,Vampire,No,349.0,M,189.0,28.0,7.0,sunlight,pesto pasta
7378,Vampire,No,660.0,F,157.0,46.0,3.0,garlic,pesto pasta
3177,Werewolf,Yes,148.0,F,172.0,30.0,8.0,silver,pesto pasta
5658,Vampire,Yes,223.0,F,156.0,46.0,6.0,garlic,rats
10055,Ghost,No,2828.0,M,174.0,57.0,2.0,sunlight,rats
3578,Zombie,No,96.0,M,198.0,12.0,10.0,sunlight,humans
951,Witch,No,671.0,F,169.0,22.0,5.0,hazelnut,pesto pasta
3199,Zombie,Yes,128.0,F,190.0,14.0,2.0,pumpkin,lasagna
4366,Ghost,Yes,430.0,F,179.0,61.0,3.0,pumpkin,pesto pasta
3818,Zombie,No,107.0,M,180.0,13.0,6.0,cat hair,Pesto pasta
147,Skeleton,No,964.0,F,190.0,31.0,5.0,garlic,humans
10069,Vampire,No,140.0,M,188.0,26.0,7.0,sunlight,brain
4911,Werewolf,Yes,52.0,M,168.0,17.0,7.0,silver,pesto pasta
2023,Ghost,Yes,886.0,F,150.0,29.0,10.0,pumpkin,brain
3312,Skeleton,No,1468.0,M,169.0,9.0,8.0,silver,rats
766,Werewolf,Yes,145.0,F,151.0,1.0,7.0,silver,brain
6928,Skeleton,No,1147.0,M,193.0,13.0,5.0,garlic,brain
3249,Skeleton,No,1271.0,M,178.0,16.0,8.0,hazelnut,rats
7648,Vampire,Yes,806.0,M,182.0,41.0,6.0,sunlight,humans
3008,Skeleton,No,914.0,F,196.0,17.0,7.0,garlic,rats
6457,Vampire,Yes,596.0,F,186.0,33.0,7.0,sunlight,pesto pasta
1593,Zombie,Yes,49.0,M,172.0,18.0,8.0,cat hair,pesto pasta
6975,Witch,Yes,155.0,F,181.0,24.0,7.0,hazelnut,pesto pasta
1636,Ghost,Yes,624.0,F,164.0,45.0,3.0,pumpkin,brain
6919,Ghost,Yes,2809.0,F,168.0,22.0,2.0,sunlight,humans
6277,Skeleton,Yes,727.0,F,195.0,60.0,7.0,silver,brain
3616,Vampire,No,243.0,M,157.0,40.0,7.0,garlic,lasagna
7542,Zombie,No,9.0,F,170.0,17.0,1.0,silver,rats
9449,Zombie,Yes,49.0,M,182.0,21.0,5.0,cat hair,brain
7569,Ghost,Yes,2805.0,M,168.0,61.0,9.0,sunlight,pesto pasta
6196,Zombie,yes,94.0,f,184.0,9.0,3.0,sunlight,brain
668,Skeleton,No,1357.0,M,153.0,41.0,2.0,silver,humans
9589,Ghost,Yes,1389.0,F,198.0,62.0,4.0,sunlight,rats
3608,Zombie,Yes,65.0,F,167.0,8.0,1.0,silver,humans
6806,Ghost,No,736.0,M,187.0,54.0,10.0,sunlight,brain
2401,Ghost,Yes,1269.0,M,194.0,70.0,10.0,sunlight,brain
5874,Zombie,No,64.0,M,182.0,7.0,8.0,sunlight,rats
7607,Ghost,Yes,163.0,F,193.0,49.0,8.0,pumpkin,brain
3762,Zombie,Yes,105.0,F,167.0,17.0,9.0,Sunlight,rats
934,Vampire,No,714.0,f,157.0,36.0,9.0,sunlight,pesto pasta
1933,Zombie,No,54.0,F,167.0,13.0,3.0,sunlight,pesto pasta
577,Witch,No,600.0,M,187.0,18.0,1.0,silver,lasagna
4515,Witch,Yes,305.0,M,166.0,17.0,3.0,hazelnut,brain
8125,Zombie,No,25.0,M,190.0,11.0,4.0,garlic,pesto pasta
609,Skeleton,No,1077.0,F,167.0,16.0,1.0,hazelnut,lasagna
2480,Ghost,Yes,1165.0,F,159.0,41.0,1.0,pumpkin,pesto pasta
8132,Skeleton,Yes,1231.0,M,164.0,38.0,10.0,silver,rats
2253,Ghost,No,659.0,M,169.0,43.0,8.0,garlic,rats
5907,Vampire,No,738.0,M,169.0,43.0,8.0,garlic,rats
7856,Witch,NO,344.0,M,150.0,17.0,5.0,hazelnut,brain
9378,Zombie,No,1.0,F,167.0,15.0,2.0,cat hair,lasagna
2738,Skeleton,Yes,768.0,M,170.0,2.0,6.0,garlic,lasagna
8753,Werewolf,Yes,87.0,M,158.0,100.0,4.0,silver,pesto pasta
575,Ghost,No,1226.0,F,170.0,64.0,1.0,sunlight,lasagna
2212,Skeleton,Yes,893.0,F,188.0,12.0,7.0,silver,pesto pasta
8178,Werewolf,Yes,139.0,F,161.0,55.0,6.0,hazelnut,humans
8175,Skeleton,No,872.0,M,180.0,40.0,4.0,garlic,lasagna
1838,Zombie,No,1.0,M,183.0,14.0,1.0,silver,humans
2374,Skeleton,No,641.0,M,167.0,45.0,10.0,silver,pesto pasta
2559,Vampire,Yes,564.0,F,189.0,49.0,6.0,sunlight,rats
811,Zombie,No,20.0,F,153.0,13.0,1.0,cat hair,pesto pasta
6852,Werewolf,No,82.0,F,152.0,61.0,8.0,silver,humans
4259,Werewolf,Yes,118.0,F,169.0,53.0,6.0,silver,Lasagna
3372,Witch,No,441.0,M,166.0,19.0,1.0,hazelnut,brain
3693,Ghost,No,1004.0,F,169.0,53.0,1.0,hazelnut,Humans
431,Skeleton,No,319.0,F,198.0,40.0,7.0,cat hair,brain
433,Vampire,Yes,626.0,M,156.0,36.0,8.0,garlic,pesto pasta
6002,Werewolf,Yes,141.0,F,179.0,80.0,6.0,silver,rats
2987,Witch,Yes,494.0,M,175.0,18.0,6.0,pumpkin,pesto pasta
4615,Zombie,Yes,142.0,M,178.0,7.0,4.0,garlic,lasagna
4764,Vampire,No,985.0,F,193.0,42.0,6.0,sunlight,lasagna
7245,Skeleton,No,1023.0,F,179.0,35.0,1.0,silver,lasagna
6236,Ghost,Yes,2306.0,M,152.0,57.0,8.0,sunlight,pesto pasta
600,Witch,No,568.0,F,175.0,21.0,1.0,hazelnut,rats
4567,Ghost,No,757.0,F,170.0,36.0,10.0,garlic,rats
2367,Witch,No,234.0,M,168.0,6.0,1.0,garlic,brain
828,Witch,Yes,255.0,F,172.0,21.0,1.0,garlic,humans
7189,Witch,Yes,573.0,M,174.0,21.0,2.0,hazelnut,pesto pasta
6912,Witch,No,454.0,F,197.0,15.0,9.0,hazelnut,brain
9600,Zombie,No,48.0,F,185.0,9.0,1.0,sunlight,brain
3864,Zombie,No,148.0,F,188.0,6.0,7.0,sunlight,humans
448,Skeleton,Yes,577.0,M,191.0,13.0,2.0,silver,lasagna
8167,Zombie,Yes,105.0,F,170.0,22.0,5.0,sunlight,pesto pasta
6146,Zombie,Yes,46.0,M,193.0,14.0,1.0,cat hair,lasagna
6909,Skeleton,No,886.0,M,158.0,18.0,10.0,silver,humans
9315,Zombie,No,106.0,M,161.0,24.0,2.0,garlic,brain
7732,Werewolf,No,131.0,M,183.0,90.0,6.0,silver,pesto pasta
4055,Witch,Yes,317.0,F,176.0,15.0,1.0,hazelnut,lasagna
1731,Zombie,No,121.0,F,171.0,8.0,5.0,sunlight,lasagna
3336,Vampire,No,492.0,F,168.0,57.0,4.0,garlic,humans
5677,Werewolf,Yes,80.0,F,182.0,75.0,6.0,sunlight,lasagna
4590,Skeleton,Yes,2272.0,F,156.0,2.0,1.0,silver,rats
8978,Witch,Yes,488.0,M,158.0,20.0,8.0,garlic,Lasagna
6344,Witch,Yes,554.0,F,185.0,27.0,1.0,hazelnut,pesto pasta
4912,Skeleton,No,2011.0,F,183.0,35.0,1.0,garlic,rats
7745,Vampire,Yes,142.0,M,184.0,40.0,4.0,sunlight,pesto pasta
2782,Vampire,Yes,562.0,F,163.0,38.0,6.0,sunlight,pesto pasta
5511,Zombie,No,126.0,F,168.0,12.0,1.0,sunlight,pesto pasta
1434,Werewolf,Yes,98.0,F,175.0,56.0,9.0,silver,humans
2961,Zombie,No,171.0,F,151.0,10.0,1.0,cat hair,humans
5510,Zombie,No,169.0,F,158.0,17.0,5.0,cat hair,brain
4773,Zombie,No,114.0,M,179.0,15.0,3.0,CAT HAIR,pesto pasta
6244,Witch,Yes,338.0,M,175.0,18.0,3.0,hazelnut,lasagna
6247,Witch,No,265.0,M,151.0,21.0,3.0,garlic,rats
1197,Vampire,No,165.0,F,185.0,48.0,8.0,garlic,brain
1410,Werewolf,Yes,34.0,M,182.0,60.0,6.0,silver,humans
1772,Vampire,Yes,780.0,M,167.0,36.0,8.0,garlic,pesto pasta
10050,Vampire,Yes,653.0,F,163.0,39.0,9.0,silver,pesto pasta
6406,Zombie,No,39.0,F,185.0,21.0,2.0,silver,brain
9470,Skeleton,No,936.0,M,177.0,22.0,8.0,silver,humans
4745,Werewolf,Yes,108.0,M,169.0,39.0,7.0,cat hair,humans
8840,Ghost,Yes,1053.0,M,178.0,1.0,2.0,hazelnut,pesto pasta
5599,Skeleton,No,828.0,F,180.0,27.0,1.0,silver,brain
2356,Werewolf,Yes,68.0,M,174.0,100.0,7.0,cat hair,lasagna
180,Vampire,No,727.0,F,193.0,41.0,7.0,garlic,pesto pasta
965,Zombie,Yes,54.0,M,154.0,20.0,5.0,cat hair,brain
4560,Skeleton,No,2166.0,F,175.0,34.0,9.0,garlic,Rats
4269,Witch,No,464.0,F,189.0,17.0,2.0,hazelnut,brain
7489,Skeleton,Yes,413.0,M,186.0,11.0,4.0,cat hair,humans
5069,Ghost,No,1827.0,M,173.0,60.0,6.0,hazelnut,pesto pasta
5728,Witch,No,216.0,F,188.0,20.0,3.0,pumpkin,brain
1133,Witch,Yes,379.0,M,184.0,26.0,4.0,garlic,humans
4662,Zombie,No,35.0,F,178.0,12.0,1.0,garlic,rats
6929,Vampire,Yes,585.0,M,167.0,30.0,6.0,garlic,humans
9255,Werewolf,Yes,220.0,m,185.0,100.0,6.0,hazelnut,pesto pasta
5716,Witch,Yes,328.0,M,189.0,20.0,7.0,hazelnut,pesto pasta
7918,Skeleton,No,1018.0,M,164.0,32.0,2.0,silver,humans
6378,Zombie,Yes,74.0,F,179.0,11.0,6.0,cat hair,brain
3741,Werewolf,No,97.0,F,182.0,74.0,7.0,silver,lasagna
6324,Werewolf,Yes,59.0,M,164.0,62.0,8.0,silver,pesto pasta
9732,Vampire,No,314.0,F,189.0,34.0,7.0,silver,lasagna
