importtIndex_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food,Age Bin
8757,skeleton,yes,1749.0,m,192.0,0.26,0.9,silver,humans,old
2933,witch,no,507.0,m,178.0,0.13,0.4,silver,brain,adult
742,skeleton,yes,765.0,f,196.0,0.47,0.6,silver,rats,middle age
4732,skeleton,yes,1014.0,m,166.0,0.26,0.2,garlic,rats,middle age
1980,skeleton,yes,1397.0,m,176.0,0.39,0.8,silver,pesto pasta,old
2698,vampire,no,364.0,m,193.0,0.46,0.7,garlic,pesto pasta,young adult
9466,witch,no,434.0,f,197.0,0.12,0.8,hazelnut,humans,adult
3780,skeleton,yes,1528.0,m,151.0,0.34,0.5,hazelnut,pesto pasta,old
3345,witch,no,316.0,f,182.0,0.13,0.4,pumpkin,brain,young adult
6841,vampire,yes,573.0,m,181.0,0.56,0.8,sunlight,pesto pasta,adult
2460,werewolf,no,160.0,m,194.0,0.56,0.7,silver,humans,young adult
9342,ghost,no,1193.0,f,176.0,0.18,0.2,pumpkin,rats,old
8744,witch,yes,400.0,m,168.0,0.24,0.1,garlic,lasagna,adult
9224,skeleton,yes,1228.0,m,155.0,0.11,0.9,garlic,lasagna,old
7640,skeleton,yes,757.0,f,198.0,0.31,1.0,silver,brain,middle age
4011,skeleton,yes,441.0,f,157.0,0.33,0.8,silver,pesto pasta,adult
3639,witch,no,542.0,m,160.0,0.15,0.3,hazelnut,brain,adult
3860,werewolf,yes,33.0,f,169.0,0.55,0.4,hazelnut,rats,baby
6198,skeleton,yes,1609.0,m,175.0,0.33,0.6,silver,brain,old
8243,witch,yes,148.0,m,195.0,0.21,0.3,pumpkin,humans,young adult
663,vampire,yes,534.0,m,159.0,0.33,0.7,silver,brain,adult
2982,zombie,yes,85.0,m,170.0,0.17,0.2,silver,humans,teen
6851,vampire,yes,557.0,m,188.0,0.48,0.6,silver,pesto pasta,adult
2856,skeleton,yes,574.0,f,196.0,0.03,0.7,silver,brain,adult
2352,skeleton,no,1525.0,f,174.0,0.33,0.8,silver,lasagna,old
2018,skeleton,yes,2929.0,m,163.0,0.11,1.0,silver,pesto pasta,old
3329,witch,yes,195.0,f,187.0,0.19,0.9,hazelnut,brain,young adult
8862,zombie,yes,55.0,m,186.0,0.15,0.1,sunlight,lasagna,baby
3050,witch,yes,315.0,f,169.0,0.2,0.3,garlic,humans,young adult
8468,skeleton,no,1049.0,m,151.0,0.27,0.8,silver,pesto pasta,middle age
4792,zombie,yes,83.0,f,160.0,0.16,1.0,silver,lasagna,teen
7889,zombie,no,99.0,m,173.0,0.21,0.2,pumpkin,brain,teen
6534,zombie,yes,1.0,m,199.0,0.01,0.1,cat hair,rats,baby
1304,vampire,yes,286.0,m,192.0,0.37,0.6,garlic,lasagna,young adult
840,ghost,no,2397.0,m,179.0,0.62,0.4,hazelnut,brain,old
7619,skeleton,yes,1271.0,f,174.0,0.21,0.9,silver,rats,old
1394,vampire,no,815.0,m,199.0,0.29,0.6,sunlight,lasagna,middle age
1168,ghost,no,108.0,m,174.0,0.55,0.6,garlic,pesto pasta,teen
6597,skeleton,no,296.0,f,171.0,0.04,0.5,pumpkin,brain,young adult
452,vampire,no,688.0,m,172.0,0.33,0.7,garlic,pesto pasta,middle age
1942,vampire,yes,873.0,f,168.0,0.39,0.5,garlic,brain,middle age
140,vampire,yes,558.0,m,182.0,0.27,0.4,garlic,rats,adult
8543,witch,no,294.0,m,156.0,0.25,0.1,hazelnut,brain,young adult
5700,vampire,yes,368.0,m,198.0,0.37,0.8,sunlight,rats,young adult
9636,werewolf,no,104.0,m,172.0,0.65,0.7,sunlight,rats,teen
44,witch,yes,305.0,m,164.0,0.11,0.1,hazelnut,pesto pasta,young adult
817,zombie,no,57.0,f,197.0,0.13,0.9,cat hair,lasagna,baby
1918,ghost,no,2010.0,m,161.0,0.58,0.1,sunlight,lasagna,old
8083,witch,no,667.0,f,192.0,0.22,0.7,pumpkin,rats,middle age
7751,witch,yes,222.0,f,181.0,0.22,0.1,hazelnut,lasagna,young adult
9326,zombie,yes,86.0,m,192.0,0.13,0.7,cat hair,lasagna,teen
3284,ghost,yes,1263.0,m,176.0,0.53,1.0,pumpkin,brain,old
9019,ghost,no,2858.0,m,154.0,0.79,0.3,pumpkin,lasagna,old
5185,ghost,no,2403.0,m,153.0,0.54,0.7,garlic,pesto pasta,old
2072,zombie,yes,85.0,f,151.0,0.07,0.4,cat hair,pesto pasta,teen
8606,witch,no,315.0,f,179.0,0.21,0.2,hazelnut,rats,young adult
773,vampire,no,666.0,f,199.0,0.45,0.5,garlic,pesto pasta,middle age
1744,skeleton,no,480.0,f,162.0,0.3,1.0,garlic,rats,adult
957,witch,yes,323.0,f,190.0,0.13,0.4,hazelnut,brain,young adult
5775,witch,yes,555.0,m,192.0,0.23,0.2,hazelnut,brain,adult
7565,werewolf,yes,201.0,m,166.0,0.3,0.6,silver,rats,young adult
3124,witch,yes,583.0,m,176.0,0.15,0.3,hazelnut,rats,adult
5137,zombie,yes,60.0,m,178.0,0.14,0.2,cat hair,rats,baby
2191,werewolf,yes,114.0,f,168.0,0.82,0.1,silver,brain,teen
3812,witch,no,284.0,m,186.0,0.21,0.3,pumpkin,lasagna,young adult
9784,werewolf,yes,84.0,f,154.0,1.0,0.6,silver,brain,teen
824,werewolf,yes,200.0,m,174.0,0.53,0.3,cat hair,rats,young adult
6147,ghost,no,1900.0,m,151.0,0.64,1.0,sunlight,rats,old
3362,ghost,no,1110.0,m,166.0,0.5,1.0,sunlight,rats,middle age
3966,werewolf,no,135.0,m,168.0,0.92,0.7,silver,rats,teen
2945,zombie,no,55.0,m,175.0,0.13,0.4,cat hair,humans,baby
4347,vampire,yes,476.0,m,159.0,0.42,0.1,garlic,lasagna,adult
1562,werewolf,no,104.0,m,176.0,0.93,0.7,hazelnut,lasagna,teen
2875,werewolf,no,41.0,m,189.0,0.56,0.8,silver,lasagna,baby
5631,zombie,no,65.0,f,198.0,0.17,0.5,cat hair,rats,baby
970,vampire,no,349.0,m,189.0,0.28,0.7,sunlight,pesto pasta,young adult
7378,vampire,no,660.0,f,157.0,0.46,0.3,garlic,pesto pasta,middle age
3177,werewolf,yes,148.0,f,172.0,0.3,0.8,silver,pesto pasta,young adult
5658,vampire,yes,223.0,f,156.0,0.46,0.6,garlic,rats,young adult
10055,ghost,no,2828.0,m,174.0,0.57,0.2,sunlight,rats,old
3578,zombie,no,96.0,m,198.0,0.12,1.0,sunlight,humans,teen
951,witch,no,671.0,f,169.0,0.22,0.5,hazelnut,pesto pasta,middle age
3199,zombie,yes,128.0,f,190.0,0.14,0.2,pumpkin,lasagna,teen
4366,ghost,yes,430.0,f,179.0,0.61,0.3,pumpkin,pesto pasta,adult
3818,zombie,no,107.0,m,180.0,0.13,0.6,cat hair,pesto pasta,teen
147,skeleton,no,964.0,f,190.0,0.31,0.5,garlic,humans,middle age
10069,vampire,no,140.0,m,188.0,0.26,0.7,sunlight,brain,teen
4911,werewolf,yes,52.0,m,168.0,0.17,0.7,silver,pesto pasta,baby
2023,ghost,yes,886.0,f,150.0,0.29,1.0,pumpkin,brain,middle age
3312,skeleton,no,1468.0,m,169.0,0.09,0.8,silver,rats,old
766,werewolf,yes,145.0,f,151.0,0.01,0.7,silver,brain,teen
6928,skeleton,no,1147.0,m,193.0,0.13,0.5,garlic,brain,middle age
3249,skeleton,no,1271.0,m,178.0,0.16,0.8,hazelnut,rats,old
7648,vampire,yes,806.0,m,182.0,0.41,0.6,sunlight,humans,middle age
3008,skeleton,no,914.0,f,196.0,0.17,0.7,garlic,rats,middle age
6457,vampire,yes,596.0,f,186.0,0.33,0.7,sunlight,pesto pasta,adult
1593,zombie,yes,49.0,m,172.0,0.18,0.8,cat hair,pesto pasta,baby
6975,witch,yes,155.0,f,181.0,0.24,0.7,hazelnut,pesto pasta,young adult
1636,ghost,yes,624.0,f,164.0,0.45,0.3,pumpkin,brain,middle age
6919,ghost,yes,2809.0,f,168.0,0.22,0.2,sunlight,humans,old
6277,skeleton,yes,727.0,f,195.0,0.6,0.7,silver,brain,middle age
3616,vampire,no,243.0,m,157.0,0.4,0.7,garlic,lasagna,young adult
7542,zombie,no,9.0,f,170.0,0.17,0.1,silver,rats,baby
9449,zombie,yes,49.0,m,182.0,0.21,0.5,cat hair,brain,baby
7569,ghost,yes,2805.0,m,168.0,0.61,0.9,sunlight,pesto pasta,old
6196,zombie,yes,94.0,f,184.0,0.09,0.3,sunlight,brain,teen
668,skeleton,no,1357.0,m,153.0,0.41,0.2,silver,humans,old
9589,ghost,yes,1389.0,f,198.0,0.62,0.4,sunlight,rats,old
3608,zombie,yes,65.0,f,167.0,0.08,0.1,silver,humans,baby
6806,ghost,no,736.0,m,187.0,0.54,1.0,sunlight,brain,middle age
2401,ghost,yes,1269.0,m,194.0,0.7,1.0,sunlight,brain,old
5874,zombie,no,64.0,m,182.0,0.07,0.8,sunlight,rats,baby
7607,ghost,yes,163.0,f,193.0,0.49,0.8,pumpkin,brain,young adult
3762,zombie,yes,105.0,f,167.0,0.17,0.9,sunlight,rats,teen
934,vampire,no,714.0,f,157.0,0.36,0.9,sunlight,pesto pasta,middle age
1933,zombie,no,54.0,f,167.0,0.13,0.3,sunlight,pesto pasta,baby
577,witch,no,600.0,m,187.0,0.18,0.1,silver,lasagna,middle age
4515,witch,yes,305.0,m,166.0,0.17,0.3,hazelnut,brain,young adult
8125,zombie,no,25.0,m,190.0,0.11,0.4,garlic,pesto pasta,baby
609,skeleton,no,1077.0,f,167.0,0.16,0.1,hazelnut,lasagna,middle age
2480,ghost,yes,1165.0,f,159.0,0.41,0.1,pumpkin,pesto pasta,old
8132,skeleton,yes,1231.0,m,164.0,0.38,1.0,silver,rats,old
2253,ghost,no,659.0,m,169.0,0.43,0.8,garlic,rats,middle age
5907,vampire,no,738.0,m,169.0,0.43,0.8,garlic,rats,middle age
7856,witch,no,344.0,m,150.0,0.17,0.5,hazelnut,brain,young adult
9378,zombie,no,1.0,f,167.0,0.15,0.2,cat hair,lasagna,baby
2738,skeleton,yes,768.0,m,170.0,0.02,0.6,garlic,lasagna,middle age
8753,werewolf,yes,87.0,m,158.0,1.0,0.4,silver,pesto pasta,teen
575,ghost,no,1226.0,f,170.0,0.64,0.1,sunlight,lasagna,old
2212,skeleton,yes,893.0,f,188.0,0.12,0.7,silver,pesto pasta,middle age
8178,werewolf,yes,139.0,f,161.0,0.55,0.6,hazelnut,humans,teen
8175,skeleton,no,872.0,m,180.0,0.4,0.4,garlic,lasagna,middle age
1838,zombie,no,1.0,m,183.0,0.14,0.1,silver,humans,baby
2374,skeleton,no,641.0,m,167.0,0.45,1.0,silver,pesto pasta,middle age
2559,vampire,yes,564.0,f,189.0,0.49,0.6,sunlight,rats,adult
811,zombie,no,20.0,f,153.0,0.13,0.1,cat hair,pesto pasta,baby
6852,werewolf,no,82.0,f,152.0,0.61,0.8,silver,humans,teen
4259,werewolf,yes,118.0,f,169.0,0.53,0.6,silver,lasagna,teen
3372,witch,no,441.0,m,166.0,0.19,0.1,hazelnut,brain,adult
3693,ghost,no,1004.0,f,169.0,0.53,0.1,hazelnut,humans,middle age
431,skeleton,no,319.0,f,198.0,0.4,0.7,cat hair,brain,young adult
433,vampire,yes,626.0,m,156.0,0.36,0.8,garlic,pesto pasta,middle age
6002,werewolf,yes,141.0,f,179.0,0.8,0.6,silver,rats,teen
2987,witch,yes,494.0,m,175.0,0.18,0.6,pumpkin,pesto pasta,adult
4615,zombie,yes,142.0,m,178.0,0.07,0.4,garlic,lasagna,teen
4764,vampire,no,985.0,f,193.0,0.42,0.6,sunlight,lasagna,middle age
7245,skeleton,no,1023.0,f,179.0,0.35,0.1,silver,lasagna,middle age
6236,ghost,yes,2306.0,m,152.0,0.57,0.8,sunlight,pesto pasta,old
600,witch,no,568.0,f,175.0,0.21,0.1,hazelnut,rats,adult
4567,ghost,no,757.0,f,170.0,0.36,1.0,garlic,rats,middle age
2367,witch,no,234.0,m,168.0,0.06,0.1,garlic,brain,young adult
828,witch,yes,255.0,f,172.0,0.21,0.1,garlic,humans,young adult
7189,witch,yes,573.0,m,174.0,0.21,0.2,hazelnut,pesto pasta,adult
6912,witch,no,454.0,f,197.0,0.15,0.9,hazelnut,brain,adult
9600,zombie,no,48.0,f,185.0,0.09,0.1,sunlight,brain,baby
3864,zombie,no,148.0,f,188.0,0.06,0.7,sunlight,humans,young adult
448,skeleton,yes,577.0,m,191.0,0.13,0.2,silver,lasagna,adult
8167,zombie,yes,105.0,f,170.0,0.22,0.5,sunlight,pesto pasta,teen
6146,zombie,yes,46.0,m,193.0,0.14,0.1,cat hair,lasagna,baby
6909,skeleton,no,886.0,m,158.0,0.18,1.0,silver,humans,middle age
9315,zombie,no,106.0,m,161.0,0.24,0.2,garlic,brain,teen
7732,werewolf,no,131.0,m,183.0,0.9,0.6,silver,pesto pasta,teen
4055,witch,yes,317.0,f,176.0,0.15,0.1,hazelnut,lasagna,young adult
1731,zombie,no,121.0,f,171.0,0.08,0.5,sunlight,lasagna,teen
3336,vampire,no,492.0,f,168.0,0.57,0.4,garlic,humans,adult
5677,werewolf,yes,80.0,f,182.0,0.75,0.6,sunlight,lasagna,teen
4590,skeleton,yes,2272.0,f,156.0,0.02,0.1,silver,rats,old
8978,witch,yes,488.0,m,158.0,0.2,0.8,garlic,lasagna,adult
6344,witch,yes,554.0,f,185.0,0.27,0.1,hazelnut,pesto pasta,adult
4912,skeleton,no,2011.0,f,183.0,0.35,0.1,garlic,rats,old
7745,vampire,yes,142.0,m,184.0,0.4,0.4,sunlight,pesto pasta,teen
2782,vampire,yes,562.0,f,163.0,0.38,0.6,sunlight,pesto pasta,adult
5511,zombie,no,126.0,f,168.0,0.12,0.1,sunlight,pesto pasta,teen
1434,werewolf,yes,98.0,f,175.0,0.56,0.9,silver,humans,teen
2961,zombie,no,171.0,f,151.0,0.1,0.1,cat hair,humans,young adult
5510,zombie,no,169.0,f,158.0,0.17,0.5,cat hair,brain,young adult
4773,zombie,no,114.0,m,179.0,0.15,0.3,cat hair,pesto pasta,teen
6244,witch,yes,338.0,m,175.0,0.18,0.3,hazelnut,lasagna,young adult
6247,witch,no,265.0,m,151.0,0.21,0.3,garlic,rats,young adult
1197,vampire,no,165.0,f,185.0,0.48,0.8,garlic,brain,young adult
1410,werewolf,yes,34.0,m,182.0,0.6,0.6,silver,humans,baby
1772,vampire,yes,780.0,m,167.0,0.36,0.8,garlic,pesto pasta,middle age
10050,vampire,yes,653.0,f,163.0,0.39,0.9,silver,pesto pasta,middle age
6406,zombie,no,39.0,f,185.0,0.21,0.2,silver,brain,baby
9470,skeleton,no,936.0,m,177.0,0.22,0.8,silver,humans,middle age
4745,werewolf,yes,108.0,m,169.0,0.39,0.7,cat hair,humans,teen
8840,ghost,yes,1053.0,m,178.0,0.01,0.2,hazelnut,pesto pasta,middle age
5599,skeleton,no,828.0,f,180.0,0.27,0.1,silver,brain,middle age
2356,werewolf,yes,68.0,m,174.0,1.0,0.7,cat hair,lasagna,baby
180,vampire,no,727.0,f,193.0,0.41,0.7,garlic,pesto pasta,middle age
965,zombie,yes,54.0,m,154.0,0.2,0.5,cat hair,brain,baby
4560,skeleton,no,2166.0,f,175.0,0.34,0.9,garlic,rats,old
4269,witch,no,464.0,f,189.0,0.17,0.2,hazelnut,brain,adult
7489,skeleton,yes,413.0,m,186.0,0.11,0.4,cat hair,humans,adult
5069,ghost,no,1827.0,m,173.0,0.6,0.6,hazelnut,pesto pasta,old
5728,witch,no,216.0,f,188.0,0.2,0.3,pumpkin,brain,young adult
1133,witch,yes,379.0,m,184.0,0.26,0.4,garlic,humans,adult
4662,zombie,no,35.0,f,178.0,0.12,0.1,garlic,rats,baby
6929,vampire,yes,585.0,m,167.0,0.3,0.6,garlic,humans,adult
9255,werewolf,yes,220.0,m,185.0,1.0,0.6,hazelnut,pesto pasta,young adult
5716,witch,yes,328.0,m,189.0,0.2,0.7,hazelnut,pesto pasta,young adult
7918,skeleton,no,1018.0,m,164.0,0.32,0.2,silver,humans,middle age
6378,zombie,yes,74.0,f,179.0,0.11,0.6,cat hair,brain,baby
3741,werewolf,no,97.0,f,182.0,0.74,0.7,silver,lasagna,teen
6324,werewolf,yes,59.0,m,164.0,0.62,0.8,silver,pesto pasta,baby
9732,vampire,no,314.0,f,189.0,0.34,0.7,silver,lasagna,young adult
1740,ghost,no,1453.0,m,176.0,0.17,0.3,garlic,pesto pasta,old
2027,vampire,yes,243.0,m,188.0,0.28,0.6,garlic,brain,young adult
9436,zombie,yes,122.0,f,179.0,0.11,0.4,pumpkin,pesto pasta,teen
4414,ghost,yes,655.0,f,199.0,0.33,0.9,garlic,rats,middle age
1135,werewolf,yes,110.0,f,159.0,0.65,0.5,silver,rats,teen
2537,zombie,no,378.0,m,196.0,0.17,0.1,garlic,rats,young adult
8019,zombie,yes,71.0,f,174.0,0.12,0.5,silver,lasagna,baby
494,skeleton,yes,757.0,f,181.0,0.25,0.1,hazelnut,brain,middle age
1237,ghost,yes,1461.0,f,186.0,0.44,0.1,sunlight,lasagna,old
2452,zombie,yes,2.0,f,161.0,0.14,0.2,sunlight,brain,baby
2810,ghost,yes,2157.0,f,189.0,0.52,0.9,pumpkin,humans,old
9563,werewolf,yes,14.0,m,171.0,0.82,0.7,silver,humans,baby
2767,zombie,yes,94.0,f,161.0,0.14,0.4,garlic,rats,teen
4937,vampire,no,661.0,m,199.0,0.33,0.7,silver,rats,middle age
502,zombie,no,106.0,f,190.0,0.19,0.6,sunlight,lasagna,teen
9690,vampire,no,288.0,m,194.0,0.25,0.6,garlic,lasagna,young adult
6726,ghost,yes,1017.0,m,192.0,0.85,0.1,silver,lasagna,middle age
7424,witch,no,690.0,m,158.0,0.09,0.1,hazelnut,brain,middle age
9550,ghost,no,446.0,f,188.0,0.31,0.1,sunlight,rats,adult
1542,werewolf,yes,1.0,f,181.0,0.96,0.6,hazelnut,humans,baby
1201,skeleton,yes,1472.0,m,185.0,0.17,0.9,cat hair,rats,old
1344,ghost,no,446.0,f,175.0,0.68,0.5,pumpkin,brain,adult
8455,ghost,no,1242.0,m,190.0,0.53,0.1,garlic,pesto pasta,old
1445,zombie,yes,99.0,f,159.0,0.18,0.6,garlic,lasagna,teen
2757,witch,yes,601.0,f,156.0,0.17,0.9,hazelnut,brain,middle age
5087,witch,no,395.0,f,154.0,0.27,0.4,hazelnut,pesto pasta,adult
683,zombie,yes,97.0,m,164.0,0.09,0.3,garlic,rats,teen
7459,witch,yes,223.0,f,185.0,0.19,0.2,pumpkin,rats,young adult
2535,werewolf,yes,72.0,f,173.0,0.84,0.6,silver,brain,baby
3092,vampire,no,390.0,m,174.0,0.4,0.5,silver,brain,adult
2991,witch,yes,370.0,m,188.0,0.19,0.3,hazelnut,humans,young adult
5063,skeleton,yes,1246.0,f,198.0,0.31,0.4,silver,lasagna,old
4464,vampire,no,481.0,m,178.0,0.63,0.6,silver,brain,adult
594,zombie,yes,91.0,m,188.0,0.11,0.8,garlic,rats,teen
8283,werewolf,no,157.0,m,161.0,0.88,0.6,cat hair,lasagna,young adult
348,skeleton,no,1.0,m,164.0,0.35,0.3,silver,lasagna,baby
633,ghost,no,2102.0,f,162.0,0.52,0.9,sunlight,rats,old
6650,skeleton,no,1113.0,m,165.0,0.27,0.2,silver,brain,middle age
8396,skeleton,yes,795.0,m,157.0,0.23,1.0,hazelnut,brain,middle age
3302,ghost,no,3279.0,m,172.0,0.42,1.0,silver,brain,old
98,ghost,no,2126.0,f,177.0,0.48,0.5,sunlight,lasagna,old
1548,witch,yes,277.0,m,152.0,0.24,0.6,hazelnut,pesto pasta,young adult
9628,vampire,no,206.0,f,154.0,0.54,0.9,garlic,rats,young adult
9721,witch,no,418.0,m,156.0,0.26,0.3,hazelnut,rats,adult
9467,werewolf,no,68.0,f,161.0,0.99,0.7,silver,brain,baby
3478,vampire,yes,553.0,m,181.0,0.32,0.6,sunlight,lasagna,adult
361,vampire,yes,597.0,f,178.0,0.56,0.2,silver,humans,adult
8820,witch,no,530.0,m,176.0,0.16,0.1,hazelnut,brain,adult
1466,vampire,yes,279.0,f,197.0,0.35,0.8,silver,humans,young adult
9665,werewolf,yes,138.0,m,167.0,0.47,0.6,hazelnut,rats,teen
2916,ghost,no,2007.0,f,168.0,0.57,0.8,silver,pesto pasta,old
7331,vampire,no,221.0,m,192.0,0.27,0.2,sunlight,brain,young adult
4172,vampire,no,848.0,m,182.0,0.38,0.2,garlic,humans,middle age
1796,skeleton,no,1553.0,f,172.0,0.33,1.0,silver,pesto pasta,old
2129,vampire,no,1.0,m,164.0,0.39,0.7,sunlight,pesto pasta,baby
2596,skeleton,no,2553.0,f,160.0,0.27,0.6,silver,pesto pasta,old
7729,skeleton,no,788.0,f,196.0,0.13,0.2,silver,humans,middle age
3555,vampire,no,489.0,m,197.0,0.26,0.6,sunlight,pesto pasta,adult
3077,witch,yes,340.0,f,178.0,0.18,0.2,pumpkin,humans,young adult
2121,skeleton,no,1340.0,f,151.0,0.5,0.4,silver,rats,old
1571,vampire,yes,933.0,f,188.0,0.51,0.5,silver,brain,middle age
6055,werewolf,no,19.0,f,187.0,0.8,0.4,hazelnut,lasagna,baby
8759,werewolf,no,203.0,m,190.0,0.69,0.6,silver,pesto pasta,young adult
661,skeleton,no,1150.0,f,166.0,0.19,0.4,silver,brain,middle age
6558,zombie,yes,146.0,m,167.0,0.05,0.5,sunlight,lasagna,young adult
6792,ghost,yes,1006.0,m,197.0,0.7,0.2,pumpkin,brain,middle age
1873,zombie,no,1.0,f,173.0,0.25,0.7,pumpkin,pesto pasta,baby
8144,skeleton,no,1916.0,f,175.0,0.36,0.2,garlic,humans,old
8234,ghost,no,1.0,f,167.0,0.34,0.1,pumpkin,lasagna,baby
5717,werewolf,yes,122.0,f,176.0,0.98,0.7,silver,lasagna,teen
4967,werewolf,yes,141.0,m,164.0,0.66,0.6,cat hair,pesto pasta,teen
8630,vampire,no,299.0,f,162.0,0.37,0.6,garlic,brain,young adult
598,ghost,yes,1751.0,f,186.0,0.22,0.3,sunlight,pesto pasta,old
3353,vampire,yes,475.0,m,154.0,0.32,0.7,garlic,humans,adult
6218,ghost,yes,1897.0,m,173.0,0.16,1.0,cat hair,humans,old
675,werewolf,no,76.0,f,180.0,0.91,0.8,cat hair,rats,baby
3634,ghost,yes,3272.0,m,167.0,0.15,1.0,garlic,brain,old
3192,skeleton,yes,251.0,f,171.0,0.18,0.5,silver,brain,young adult
3463,werewolf,yes,93.0,f,169.0,0.58,0.7,silver,brain,teen
2501,werewolf,yes,160.0,m,171.0,0.77,0.9,silver,brain,young adult
2965,zombie,no,67.0,m,160.0,0.15,0.4,silver,pesto pasta,baby
3631,vampire,no,320.0,f,187.0,0.24,0.6,garlic,brain,young adult
4845,ghost,no,2272.0,m,171.0,0.49,0.8,pumpkin,lasagna,old
4146,ghost,yes,1644.0,f,189.0,0.83,1.0,sunlight,lasagna,old
8297,zombie,no,82.0,m,178.0,0.23,0.3,cat hair,lasagna,teen
6264,skeleton,yes,1.0,f,164.0,0.24,0.9,garlic,brain,baby
862,zombie,yes,25.0,f,177.0,0.11,0.5,silver,rats,baby
7001,vampire,no,655.0,f,181.0,0.44,0.3,silver,humans,middle age
3032,skeleton,no,503.0,m,173.0,0.13,0.4,silver,lasagna,adult
4821,zombie,yes,104.0,f,178.0,0.16,0.5,cat hair,pesto pasta,teen
1580,zombie,no,50.0,m,173.0,0.17,0.1,cat hair,rats,baby
290,skeleton,yes,2152.0,f,189.0,0.23,0.4,cat hair,pesto pasta,old
5519,witch,no,216.0,m,185.0,0.26,0.4,hazelnut,pesto pasta,young adult
3950,vampire,no,282.0,m,185.0,0.35,0.7,garlic,brain,young adult
9584,witch,no,277.0,f,181.0,0.19,0.2,hazelnut,brain,young adult
8091,ghost,yes,1.0,f,197.0,1.0,0.2,pumpkin,brain,baby
9490,werewolf,yes,39.0,f,161.0,0.78,0.6,sunlight,humans,baby
637,skeleton,yes,230.0,f,163.0,0.41,0.2,garlic,brain,young adult
1808,ghost,no,1847.0,f,198.0,0.45,0.1,sunlight,lasagna,old
1811,witch,yes,245.0,f,197.0,0.21,0.3,silver,lasagna,young adult
5371,zombie,no,6.0,m,194.0,0.13,0.4,cat hair,lasagna,baby
6735,vampire,yes,281.0,f,181.0,0.57,0.1,sunlight,pesto pasta,young adult
9459,ghost,yes,1335.0,m,178.0,0.58,0.9,sunlight,pesto pasta,old
2602,werewolf,yes,205.0,f,177.0,0.8,0.1,garlic,pesto pasta,young adult
1850,ghost,no,2672.0,f,193.0,0.5,1.0,sunlight,rats,old
9602,zombie,no,91.0,m,153.0,0.14,0.4,sunlight,humans,teen
4695,skeleton,yes,553.0,m,167.0,0.56,0.3,garlic,brain,adult
8854,ghost,yes,1101.0,f,194.0,0.83,0.1,pumpkin,lasagna,middle age
8098,zombie,no,53.0,m,199.0,0.08,0.4,cat hair,lasagna,baby
7367,ghost,no,1313.0,f,177.0,0.71,0.2,pumpkin,humans,old
3787,vampire,yes,493.0,m,157.0,0.47,0.6,silver,humans,adult
6100,vampire,no,132.0,m,198.0,0.46,0.8,silver,lasagna,teen
6537,witch,yes,554.0,m,153.0,0.21,0.5,hazelnut,lasagna,adult
9229,werewolf,yes,85.0,f,167.0,0.67,0.7,silver,rats,teen
2152,vampire,yes,506.0,m,175.0,0.51,0.8,garlic,brain,adult
3252,werewolf,yes,73.0,m,178.0,0.65,0.8,cat hair,lasagna,baby
975,werewolf,yes,107.0,m,198.0,0.71,0.6,hazelnut,brain,teen
9612,zombie,no,32.0,m,190.0,0.18,0.1,garlic,humans,baby
5806,skeleton,yes,344.0,f,165.0,0.09,0.6,silver,pesto pasta,young adult
1272,vampire,no,612.0,m,187.0,0.28,0.1,garlic,lasagna,middle age
3514,skeleton,yes,1084.0,f,172.0,0.14,0.2,silver,pesto pasta,middle age
2700,werewolf,no,111.0,f,172.0,0.91,0.7,hazelnut,brain,teen
1656,werewolf,no,129.0,m,197.0,0.83,0.6,silver,lasagna,teen
2992,werewolf,no,117.0,f,150.0,0.54,0.6,silver,lasagna,teen
8834,vampire,no,511.0,f,178.0,0.31,0.1,sunlight,pesto pasta,adult
7858,zombie,yes,175.0,m,175.0,0.09,0.4,garlic,humans,young adult
8025,vampire,yes,665.0,m,182.0,0.4,0.8,silver,rats,middle age
2670,witch,yes,457.0,m,184.0,0.24,0.4,garlic,humans,adult
6288,zombie,yes,28.0,f,156.0,0.11,0.6,sunlight,pesto pasta,baby
8771,ghost,yes,2963.0,f,177.0,0.67,0.7,pumpkin,lasagna,old
3437,skeleton,yes,726.0,m,164.0,0.3,0.9,silver,pesto pasta,middle age
1464,zombie,yes,80.0,f,181.0,0.14,0.9,sunlight,pesto pasta,teen
4654,werewolf,no,132.0,m,196.0,0.81,0.1,hazelnut,humans,teen
7802,skeleton,no,645.0,f,165.0,0.31,0.8,silver,pesto pasta,middle age
8657,ghost,yes,134.0,f,159.0,0.66,1.0,sunlight,rats,teen
2678,zombie,no,1.0,m,163.0,0.21,0.7,sunlight,humans,baby
3344,witch,yes,477.0,f,165.0,0.24,0.3,garlic,pesto pasta,adult
4442,vampire,no,879.0,m,151.0,0.38,0.7,garlic,lasagna,middle age
6000,zombie,no,78.0,f,162.0,0.17,0.6,sunlight,brain,baby
8324,zombie,no,65.0,m,155.0,0.1,0.1,cat hair,brain,baby
4787,ghost,yes,1142.0,f,186.0,0.46,0.3,sunlight,rats,middle age
2629,skeleton,no,199.0,f,193.0,0.33,0.8,silver,rats,young adult
3862,zombie,no,133.0,m,186.0,0.09,1.0,pumpkin,pesto pasta,teen
7374,werewolf,no,77.0,m,160.0,0.46,0.7,silver,lasagna,baby
